reference,count
10973_entF,0
10974_entF,0
10975_entF,0
10976_entF,0
10977_entF,0
10978_entF,0
10979_entF,0
1097_anmK,5
10980_entF,0
10981_entF,0
10982_entF,0
10983_entF,5
10984_entF,0
10985_entF,3
10986_entF,3
10987_entF,0
10988_entF,0
10989_entF,0
1098_anmK,0
10990_entF,0
10991_entF,0
10992_entF,2
10993_entF,4
10994_entF,2
10995_entF,1
10996_entF,0
10997_entF,0
10998_entF,0
10999_entF,0
1099_anmK,0
109_aceB,0
10_accD,1
11000_entF,11
11001_entF,6
11002_entF,1
11003_entF,0
11004_entF,0
11005_entF,11
11006_entF,3
11007_entF,1
11008_entF,1
11009_entF,0
1100_anmK,2
11010_entF,2
11011_entF,2
11012_entF,6
11013_entF,0
11014_entF,0
11015_entF,0
11016_entF,5
11017_entF,2
11018_entF,0
11019_entF,0
1101_anmK,0
11020_entF,0
11021_entF,0
11022_entF,0
11023_entF,0
11024_entF,4
11025_entF,0
11026_entF,1
11027_entF,0
11028_entF,1
11029_entF,0
1102_anmK,8
11030_entF,0
11031_entF,0
11032_entF,0
11033_entF,0
11034_entF,1
11035_entF,0
11036_entF,0
11037_entF,0
11038_entF,0
11039_entF,0
1103_anmK,0
11040_entF,0
11041_entF,0
11042_entF,0
11043_entF,0
11044_entF,0
11045_entF,0
11046_entF,0
11047_entF,0
11048_entF,0
11049_entF,0
1104_anmK,3
11050_entF,0
11051_entF,0
11052_entF,9
11053_epmB,0
11054_epmB,0
11055_epmB,0
11056_epmB,2
11057_epmB,2
11058_epmB,0
11059_epmB,0
1105_anmK,0
11060_eptB,0
11061_eptB,0
11062_eptB,8
11063_eptB,0
11064_eptB,0
11065_eptB,8
11066_eptB,0
11067_eptB,0
11068_eutD,0
11069_eutD,0
1106_anmK,0
11070_eutD,1
11071_eutD,0
11072_eutD,0
11073_eutD,0
11074_eutD,0
11075_eutD,0
11076_eutD,1
11077_eutD,0
11078_eutD,10
11079_eutD,1
1107_anmK,0
11080_eutD,0
11081_eutD,10
11082_eutD,0
11083_eutD,0
11084_eutD,0
11085_eutD,1
11086_eutD,0
11087_eutD,1
11088_eutD,1
11089_eutD,0
1108_anmK,2
11090_eutD,7
11091_eutD,0
11092_eutD,0
11093_eutD,2
11094_eutD,0
11095_eutD,0
11096_eutD,0
11097_eutD,0
11098_eutD,1
11099_eutD,0
1109_anmK,0
110_aceB,0
11100_eutD,0
11101_eutD,0
11102_exbB,0
11103_exbB,0
11104_exbB,2
11105_exbB,0
11106_exbB,0
11107_exbB,2
11108_exbB,0
11109_exbB,0
1110_anmK,0
11110_exbB,0
11111_exbB,0
11112_exbB,0
11113_exbB,2
11114_exbB,1
11115_exbB,0
11116_exbB,3
11117_exbB,0
11118_exbB,0
11119_exbB,0
1111_anmK,0
11120_exbB,0
11121_exbB,0
11122_exbB,0
11123_exbB,0
11124_exbB,0
11125_exbB,1
11126_exbB,2
11127_exbB,1
11128_exbB,0
11129_exbB,3
1112_anmK,0
11130_exbB,4
11131_exbB,6
11132_exbB,0
11133_exbB,0
11134_exbB,0
11135_exbB,0
11136_exbB,0
11137_exbB,0
11138_exbB,0
11139_exbB,0
1113_anmK,0
11140_exbB,0
11141_exbB,0
11142_exbB,0
11143_exbB,0
11144_exbB,0
11145_exbB,0
11146_exbB,0
11147_exbB,0
11148_exbB,0
11149_exbB,0
1114_anmK,3
11150_exbB,0
11151_exbB,0
11152_exbB,0
11153_exbB,0
11154_exbB,0
11155_exbB,0
11156_exbB,0
11157_exbB,0
11158_exbB,0
11159_exbB,0
1115_anmK,0
11160_exbB,0
11161_exbB,0
11162_exbB,0
11163_exbB,0
11164_exbB,0
11165_exbB,0
11166_exbB,0
11167_exbB,0
11168_exbB,2
11169_exbB,0
1116_anmK,1
11170_exbB,3
11171_exbB,0
11172_exbB,0
11173_exbB,0
11174_exbB,0
11175_exbB,0
11176_exbB,0
11177_exbB,3
11178_exbB,0
11179_exbB,0
1117_anmK,0
11180_exbB,0
11181_exbB,0
11182_exbB,0
11183_exbB,0
11184_exbB,1
11185_exbB,1
11186_exbB,1
11187_exbB,1
11188_exbB,0
11189_exbB,0
1118_anmK,0
11190_exbB,0
11191_exbB,0
11192_exbB,0
11193_exbB,1
11194_exbD,0
11195_exbD,0
11196_exbD,0
11197_exbD,6
11198_exbD,7
11199_exbD,1
1119_anmK,0
111_aceB,0
11200_exbD,0
11201_exbD,0
11202_exbD,0
11203_exbD,1
11204_exbD,0
11205_exbD,0
11206_exbD,1
11207_exbD,0
11208_exbD,0
11209_exbD,0
1120_anmK,0
11210_exbD,0
11211_exbD,0
11212_exbD,0
11213_exbD,1
11214_exbD,1
11215_exbD,1
11216_exbD,0
11217_exbD,0
11218_exbD,0
11219_exbD,2
1121_anmK,0
11220_exbD,0
11221_exbD,0
11222_exbD,0
11223_exbD,0
11224_exbD,0
11225_exbD,0
11226_exbD,0
11227_exbD,1
11228_exbD,0
11229_exbD,0
1122_anmK,0
11230_exbD,0
11231_exbD,0
11232_exbD,0
11233_exbD,2
11234_exbD,1
11235_exbD,1
11236_exbD,0
11237_exbD,0
11238_exbD,0
11239_exbD,0
1123_anmK,0
11240_exbD,0
11241_exbD,0
11242_exbD,4
11243_exbD,0
11244_exbD,4
11245_exbD,0
11246_exbD,0
11247_exbD,0
11248_exbD,0
11249_exbD,0
1124_anmK,0
11250_exbD,0
11251_exbD,11
11252_exbD,0
11253_exbD,0
11254_exbD,5
11255_exbD,0
11256_exbD,0
11257_exbD,0
11258_exbD,6
11259_exbD,0
1125_anmK,1
11260_exbD,11
11261_exbD,6
11262_exbD,0
11263_exbD,0
11264_exbD,0
11265_exbD,0
11266_exbD,4
11267_exbD,0
11268_exbD,0
11269_exbD,0
1126_ansA,12
11270_exbD,0
11271_exbD,0
11272_exbD,0
11273_exbD,2
11274_exbD,1
11275_exbD,0
11276_exbD,0
11277_exbD,1
11278_exbD,0
11279_exbD,0
1127_ansA,9
11280_exbD,0
11281_exbD,2
11282_exbD,0
11283_exbD,0
11284_exbD,0
11285_exbD,0
11286_exbD,0
11287_exbD,2
11288_exbD,0
11289_exbD,1
1128_ansA,11
11290_exbD,0
11291_exbD,0
11292_exbD,0
11293_exbD,0
11294_exbD,1
11295_exbD,1
11296_exbD,0
11297_exbD,4
11298_exbD,0
11299_exbD,0
1129_ansA,0
112_aceB,0
11300_exbD,0
11301_exbD,3
11302_exbD,0
11303_exbD,0
11304_exbD,3
11305_exbD,0
11306_exbD,0
11307_exbD,0
11308_exbD,0
11309_exbD,0
1130_ansA,0
11310_exbD,0
11311_exbD,2
11312_exbD,0
11313_exbD,0
11314_exbD,0
11315_exbD,0
11316_exbD,0
11317_exbD,0
11318_exbD,0
11319_exbD,0
1131_ansA,0
11320_exbD,0
11321_exbD,4
11322_exbD,0
11323_exbD,0
11324_exbD,0
11325_exbD,0
11326_exbD,0
11327_exbD,1
11328_exbD,0
11329_exbD,0
1132_ansA,0
11330_exbD,0
11331_exbD,0
11332_exbD,0
11333_exbD,4
11334_exbD,15
11335_exbD,0
11336_exbD,0
11337_exbD,0
11338_exbD,1
11339_exbD,0
1133_ansA,0
11340_exbD,0
11341_exbD,0
11342_exbD,0
11343_exbD,0
11344_exbD,0
11345_exbD,4
11346_exbD,0
11347_exbD,0
11348_exbD,0
11349_exbD,0
1134_ansA,2
11350_exbD,0
11351_exbD,0
11352_exbD,1
11353_exbD,0
